id,label_kmeans_10
Q2BbHRINTju3xVcXBhWJKQ,0
B7twDN0TTEqYON_xgOA5_A,0
gLnnZFdLR4aCd0tu6mLnvw,0
KCsZCav1RiKvegdg7jwPyw,0
--y8K7hmTiKj0mA_LjKkwg,0
GO3dymlwRlmSZy78gZlKYg,0
3bsYAhc9RKmCFQpxS7WpTA,0
_9f1uwYmTSG3sWuP8l3yUQ,3
vl7IhneIQmGwsrutzkD6-g,0
7tbeLkcmRdOR-bmiNeUiyw,2
v6hsQpIqRLqHErAnrtLZMw,2
aDOHQ8rKTGu9GZIN9ekiqw,2
umuE2NwpTzG6WwwQkW6kOQ,2
-YSf7EILTOGsKrLHOJaRMQ,8
hFCWRbYfSYiebO8b-srUZw,2
8XsG8DeqRY2mB2eilRVscg,0
g8HyVcTjRMW4EUbVWmw2aQ,0
PfF4abDxSEixKT3PrA35wA,4
wPj2LlEbQKut7qI730G5Lw,3
eJDYalyITI-guOV1CdfKkA,0
dtg_IrwPSVSEY_U0_AYtcg,0
Tq3NiSL7RVqCr12nUsRmqw,0
n1MLN7XnTgWedMyAdHzmnw,2
sRNXf-_fTdmqWEcPc_iCbA,8
dkAc8sCGSLagUkW8cbdz1Q,2
sCrcBvQeTW-Bx30_CIG3EQ,0
YdaBsqFhR9CRl5BNn4iwng,2
LDu7_DZkQOOdB-PR0oXU2w,0
KfO4f9GqRU2m-ExGvOU7Xg,2
eV6ZwnoFTSmojwNllIbv5A,0
BcI8orWITt6hif_Pa67-_g,0
oAitsJaaS5SmmUT3YtT4WA,2
oZAoABR9StevJghmMXvZTQ,8
QiRjXxhdR0Knlp_Xcv9Epw,0
vx8kypVsS0Kje1VVZWI12Q,2
2h4Avks_QPav2-q3yifApQ,0
mHh4ON6ARVaCKoEKXYfjMA,4
VcGlpygkRjmtWL7diFF1Nw,0
FppwKC-HTtWOzjGFEZv5VA,0
g03mC2DVSzCIsQWBCqf7ug,8
eRrJFlv4QxOJULt5ANlCRg,0
bO6TaNzTTFeAmugi8ogVjA,4
_hiK_VotTvKQp-o5sREtFQ,2
D9DY1fuuTGiyrIClksI0UQ,3
MXCecnAxQ5mve_9sGtYtCA,3
uI_6V46-R6GLTHQ7PSMwvw,0
WciPH9g3TtSoZglOjNPXiQ,0
UWmApsN5Sbi0CjToqBCxXg,3
B2I5WiOPSem8njMVlxCqOA,0
hEO21re4TKOyGAO8UvHmkQ,4
9uuycYFvRfGnyTi-JDv61A,0
sjNtiZsTSq2UB9gYGlwb9w,2
dxnoCvoQQfK_hH5q1nD14Q,0
ir1KosDdSdiw9JJkrhiGKA,3
4nOkxYhtRWijm0i9ruI4nA,0
52k0E9xnQ2ur36q2Wd0CHg,2
MQPnEuXCRly2AmhAvVDuEQ,2
F4KusCctRIqoqNGkZze7Cw,4
uyKxv8QMT5m3B1VxFwOgOA,2
A6m7UfqZQzariL_ExjWzhg,4
i_R9aGKgQXS3yci1BVqKFw,2
7wvk6NYxQ6qwctNWiXhNow,3
CmMYeLLRTX6yZw_rR5xLGQ,8
BWbuJgK1RTyUB-P87pOpiw,0
gFliWUJCRZqD1x3ojRgRJA,7
yBt3USdmS_2LyOvm8Fgdsg,8
ca4OMCzuSni8PPOPnjLeKw,2
PrheUqwWQ7SYB1o845ce0w,3
-JCvRceNRui-MSJmUkUNuQ,0
4gxJwkedRHuHvAbbo3XQdg,0
z0RqXYVpTde_K-AnJQBYEg,2
_U99vR6xRgCP0y4HoanWzQ,3
Sj9KeuMOTsq-o5l4WXbc_w,2
yDrrAtI-QwW_Z1epeNCXCw,0
MROYmj7bTxGkJw6mMEH3Bg,3
fDCD_Wb6TkKMXMKWmmDZDA,0
LcMYlpomTaWSyw0-KH9T3Q,2
aiX00cJdTIW0cEozL1U8sQ,0
vquk245SRY-9FjqnyDH38Q,0
9PIMajYERAyT-mA1okB1Jg,4
tJz51V3lQkqUKdwSVMb1Cw,4
QhoOyWlTRSqe-8fT4Llv1g,0
LSo0f0AcQAqasCMzJV-biA,8
Q0l3otY0S3WvnjMWVWZsXQ,0
DCqQnz81QSK8q8uWDxi_Lw,2
I9gsrk7bS-WH0aSZ7gEEUg,2
tiPCRAP8RhygGDMrkxtyJw,0
BfS_-0_8TqmUNciTmyHwGw,4
FnP9dkyfS2qp95v8JzpgCA,2
0jlv0f28SoGMLM5PwHhdbg,8
XBG7tRI5SE-ZGXTu0MjeWg,2
Pq1gymDQT86jlft0_XmIxQ,0
fFL6-q3wRaqx1cbc-QAF1g,4
vFeDMX5fTnWyQV1dNo6BZQ,0
ne_s8PFSRjeA49TEFgjNSw,2
MNgcRQ7cSam8ChSgzxuc4A,0
K8d8sVMfSaaC6MfUlglCKg,3
Eq3e6pqBRtGj5RM7HKIJxA,1
Yqn4OuqjTJmhLwMftyOmDA,0
K8kb4SFWRO-F-hMLsNLqeA,2
g9IvJBQaShm-6lZoz02mIA,8
xU7QKX2vTxywyCgpJ0ZhCw,3
q8t9IFOGTE2pbs17hGiL1g,4
-Ls5-WzHQbKC6lWtUG2A_A,8
Vnog0HcXSVyNEsAtfRZ4tw,0
Ga7Gd6qgQlyoAFcsfohngA,0
CQw18HKNQ3Stug-qSK-rGg,4
4rLllYihT2mfYgFBRoT_Tw,3
qwy_PhmzQDKmOPUYjO-DWQ,0
KTIGi50SRl2sgFL0CiF2sg,0
WSeSYcoMTtuENuBsDqHTlg,2
LTS9pXiFRuWV5dMskEus3w,0
PMjJqoo4SH-WQtzGb5965Q,8
JS-nfeNtS5G4j6DVcff9dw,2
ti967q10RQOR8j2ZQcR6Kg,4
AiixEcpkSSGisVIzNvvYlA,1
Os3aGg71QuSGzIOaHUxfaA,0
FnbxQF5-RzacjX7n9IwD8A,0
QPo-x4ioRlmkBhqBusquwQ,4
LZkMrG6TQCyuNJ0gC_KyZQ,8
H6a71dQxQmOVAeBjpG6nSg,0
QShf_WHxSM2GgX4VbBFAZA,0
kXsA7k2VTs20vtF9TIVuGw,2
9rgPbKWiQsSbJkbW6_hP7w,2
JRCAqhPRScmj_rL4Dhg8cA,2
Nizlu_Y0TPelcZdHyHFhrg,0
V5RFua9BQk-etZMm7mgIRA,0
eD2MdEa8S_i02G1k6O2q7A,0
yC-OzA6zRfunhxNpq91m0A,4
JBR2YOwhRIyrv_3n8zQBTg,8
0SlnmNbTTnOEc3KJsC55cQ,2
G_-YJgNfR42_nhD-sFgWDg,8
AAELgzoIQXiRHFIsCHS6CQ,5
QbaBptEnSvGoZ5xZ4KmQng,8
moaVJDOgTiOLgBWv1tGbTw,0
ipzWONdbSiWSxwcBIyjsCw,0
X692qU6ET6OQVAfnaLOPwQ,1
IGe7gdyjRQ2g08oOVbEQ_w,0
tXI8UFebSe-0nwcBj_GsFQ,8
qceH0QilQAecE_ooX1u0og,4
QXxZ7-u1RcqmgGCMYh718Q,3
h27vv__LSuCLdZh06ZjXqw,8
OdZo3dz9Qb2_B_KxJaLCFg,8
XTriwGgYR76i3PPK4Xe3bA,4
w5WxEO1-Q9W2RLldH7Xnqw,2
4q10OAOYSX2iXeYsBvTngA,8
PS5eEh_zRAG5SLKJoEo4xg,2
I15eIgBJSKyComwCwk6kTA,0
rlV8z-7BT6m3KH1ZIUJL7A,0
c844zclyQUaS3jIwpTm1aQ,4
wHgOYXtBSk2AdOtyPzV3-w,0
Fc_5ccxHQkuuxfvLt9WxFQ,3
DNGqta5QQ2OHqQU6EB5tOQ,2
0HHjYkysRHKPmPkJhjKfvQ,3
ZMD4RVm_RHm3_nIibfPNkA,2
9BWDWcYgQt-QDEwPl9jO9w,4
XPRGh39SSbeSyMvNnIqblQ,0
8KnxykT3TcegfR1zyWcHaw,0
eEmKxyyHStG0GhpoF5uK2w,0
YyRL0Dw_TeKoHX0CI5Ax4Q,0
SL8fm23wQ3a1k7M6Klo05g,8
DdGzApIyTkqiJ1FoJlPzOQ,0
-hx9Sv9WSf6ov7c-gY-NDg,4
26VjC-InSxa6nS5vpsmWFA,3
QGylwu3VSi2m0QaBEJ46tA,8
81Ff5_PpTESydn1lpwXlHg,2
MJaKcw29RCuwsr7Aime1Ww,8
hyDoDNmoTMSdQlh7A6-iFA,0
wMvrlGUlQOi7V2Rz5BwO8w,2
_YICiHX6QIOgx56ZrFawtg,8
Wz1aHzTqS-uJWLYQoMckpw,4
ydCHOCLpTAOComGunjBMzw,7
D5BRrq8jRJi4oEVP770dww,2
KOlMQ3sYRMuEHU9YU-53pQ,3
GFh-D2JXQGaDJkQMKFUiFA,2
Wssj1dkDTUK6kcYcPOIvxA,4
rwpXnL63QpepPRaEoRbV6w,4
rF2BYxFqRdqxuZ-smradcQ,4
-__9sGWmSZy6rDMaqa8AEQ,4
tgK-HGvyReWLOK0v236TLQ,3
VkAjuPmATGO41_GVMVikBQ,0
1bWvN4-MR9Wok7sA3rFTwQ,3
5hEYHvRqQyedQNcVZuD2AA,0
Kcoe-2VASfqbvM_P2bGoTw,1
bshesMiIT1259PClECXxqA,3
ezrRcC64TZuWT1ewnBMb2g,0
QWaSZN9iTT-iZb055im9_g,3
XCLpaQ3mTT2CUcAsTc_J3g,0
9V_XjPdTQoKhgGAzMrDKvQ,4
8F7Aqko4TkClFqEQZCGhoA,2
inYcRg3rS5-oP5y96jiBLA,0
lnX7UL4vRPqLH0axBxB78w,2
Y6jjrnTLR7egdcZMlbdmXw,3
dh-d9pMYRDmMbMx23Tj45A,2
CiTFaKeaT1WsyPzcJnxy7w,2
Hpxfy6fORoSJdMjCRu-GOw,3
WKjxUmXXT-6jJyO4PEo0CA,3
cm9caaeyRvyZwqWy2pSC_A,0
xsTxx5IpR2OO1llZd2bYww,4
NJq3w9EtTCyAA03FFQEbhA,0
VBHo182yRW6dTdZLtREnQw,4
F5-N-7jJRryCajSx_nfysg,2
eTsFijh9QEaryZ0S6e6_gw,0
bF90_1OWT8CBm8eTpWHBzQ,2
Cedht4zrQGa3g_ZczP3rwQ,3
Cj5GES8tSEWsNOsQevEyPg,0
fFsE-bf7TASDZ54Kdux3jg,0
KHds3K2bRTCPeCKdGB03cA,0
Z-zGbzLZSwuPlGHG0zTl8g,4
aTLy36qFSpKDt8hdXyIGnw,8
Fcam4OFNSkKwMcqWKA4ggA,0
FPdvEPVgSIip5fOWB67yxw,4
z_S4baDQSkKDskttynWYAw,2
K_tQ4LDLT_S4hyt6VGct4Q,0
BaNSy9r-R9OJdEDp6UsJQg,0
bFSGMESwSk-tbB4ifYDSNA,0
rsAoXgvIRh6M-Y5E7dYQyA,0
rL4JvwQwQpaf0Z4a_Dkufw,0
ZZ1iPxN2TISfSSpQKq-pnw,4
8YMjwKR-RhObAhUHCspjBQ,3
GBHA9zwZTCGgZkeXqOKzbw,3
0Agp8k0gQZyj-q33o8wtqg,2
WHRQ38kYRUyGE-Jy-9R3EQ,2
yvOQrZPPROqfSbXPJL37eA,2
d_HGnO75TFykADTrrbCnog,0
BlMsB-FeSCyEPpYBA-HUlQ,8
tTVw18koScGBwEZlg9q-pA,2
wXgzYX8aRZeR0o2vHEZEdg,3
nCK2QASqQkC5SF8fI2KlMg,2
bHFNwrKsRd-RBZyXEacFsA,8
_lxzne7WTPO_FKaU3DhJxg,0
_S3Bsw_9T0CkWgu_h0AE-w,0
4DpYjv_oR6qNoWJhBCdu4g,2
VGNVlouRSF-ov5aaADY5mQ,0
kOcjwzQ4TUScPEp-wjvWfw,0
kAUyA8EhQhmrnz94fVM_uA,0
cOOnYcceTuiofb4uXODoAg,3
qBS2VUVBS5Gfbn7xCdTNpA,2
nphqIbodTUO9Pwe5juEAOg,0
jzZ5SydGSoClW9-iMkadLA,8
EliiVZI8SCWmED1wdCyKXQ,0
x4mBkTNuTOKZEzHxruKC1A,8
ZRFtMILwQrCTe0R8lXP5Vg,4
Hm9WZfedSt2RzpYwz9jVNQ,8
woIbmW1vTQ2Eg_YYzB7KGw,2
orvv94cYRD2x94_DhUNQRw,3
gc_vFe8DRfGqOIegqpImhQ,4
qybnpQDISh6idebpTVK0wQ,0
mqqPYt6MSZOOaHXrjd0s7g,0
OXngMqQ3SpqZcyzhAWMcGQ,0
teAWsUQFSX-yMLDBbl7Jjg,3
lD7aPVpCQV2L8rRmTiD_Jw,2
aMH4B4tQSmO1Aeo9ZJ-BAQ,2
2gsFwVXCQpuUT51SoDj1Fw,0
KByJWqj-RSai5El9nNwZdg,2
45yaNqfSTqCClbs0rCRVtA,2
lxbO9ybbRQOLLJwOF6MPOA,4
JTfgiqxcRom9INJGTkBDrg,8
PiHDV0TzQhSh0nmuFDQKGw,0
9KdybvZsSAyzftVKkYe_Mg,0
adwuymJfQYunwYbTQrLkyw,0
HRV_G4-ZQKK3wqqH8PfEPA,0
mCPGx2NpR-OC5ZTSmM9v4A,0
NahzZJ09Tcms8bkx-jRCjg,0
3mlbIsrgTtq8lAnPL55lxQ,0
oxQPLG5ASMaRdJR5qIci7A,0
r_ROesFXQduq1Oro6c6V6Q,3
xb2cf_jASte8lgW_nfBKfQ,7
qx5oUFMVTAi4thegrj4aqw,4
5szjbyPcQ4SlJA-If4smLw,8
TxG6pAJHTviQb1pqbFCrvQ,3
5cZDB6OJRiaTbtd9cDB6Ew,8
BAHHZijTS9-cMEZ86kn7CA,0
eoTyD5OvTQ2rbafefS0WVQ,0
qv6APk78SbyCS6hmlAslEQ,0
DDVsvTGeTh6afNhZrhh2xA,8
FwG1NmOCQZWq_BUi5RTAZA,0
O63UOwRBRIGur3L5h_exEQ,2
N4Y865hsR9qJV5yx2rpZew,8
KBsTgTZxTRmPB0NEtpu7cw,8
eTWfuZ7VT4Cnq640mWf9RA,7
CsAGfi7MSIOG0LSBx8RKQg,2
yWQe3YzUSlyyhep1PUvGNg,2
mbYi8aYDSmebVKbWw4hTvw,0
3hlhNSS5TiKa8b1rb5rlgw,0
PPlclAE7TrySX6HW6H0q8w,4
ymDRiGpgRjirMEPEwUyvcA,0
dR0T_xvFQhSiEzaApddPUg,0
nDPgULCSQ8Gy6tuEz3qWPQ,3
yJvrq9VnS_WHOohxlungew,0
3I2AVEM_T16PpmIr7hSqqQ,2
HJVkvgQHREe6qUp8x1_8bg,2
6GZl67rZSye19kFRxscwGw,8
M_n1WOzdQTKWYRvD-_fZZA,8
bHzFT1s2T_q15lb7YwOOHQ,4
NTwEBtzgQtSqISp-kztIIA,0
gcELt8RFQ9elr-_gDe0OPQ,0
_95PjSK_QreY8c4PF6g_qw,3
hZkrtwQOSDKimU_6AV7UEA,8
7HfFssJvSaezfasKWc6bRA,0
91ITaw-iQIuaM6UcVBPYAw,2
z2O9fp-5QNqdj3FmJu_j2A,0
D3t9i0ErQIO1I-McH1sMQA,8
cdhMeYQLSVq2Q8GOwRtBOA,0
Hn4S2knFTUWocoNW9KlZGA,2
N5Oz8khuSaaakQ7j-rz1gg,0
Q2kcuOqGT--cT51sa-D5ZA,3
lFuYBzGJREeltmeAQKimRw,0
sQnRn5OmSliBrqeCaE1Gew,0
haJ6kyGARiW2E2igaRH_xg,0
s1Ws_BNPTUOfJJbjq83kXg,8
DvExMk1EQ_OFEVjy-37V-A,2
ildHt9ZnQw-7wogL0-ENuA,8
IRr05lQqS0O-J9E-Od3VAQ,0
vQ_fxNNkT1meOqYk3_h_Hw,2
pKDf-7I_QOmUfVB44yjdog,7
rDXNlpbXRu67z5PjA6HDqw,4
nnSliQfuRDa2vm93tr-PTw,3
UFujY6LwRVKk0eKcRIJbvw,2
r5U5Tue2Qiyve5V5EqKisQ,8
TzeSAVO_SFaoto1WqhIOjQ,2
K54zD-ZpQq2T6HSVOX2vDw,8
9LLewaL-QCyE_dTsQ_R92w,0
jxV4bIIAQleIy12YONyg-Q,0
kNG5ymOPT16Y8g7rwyjWbA,8
8Jo0EznRTmyiwZuI6Q4xkA,4
Nz9AXpw4QaGIc8IIa7HBQw,8
8ONF8oIISdW_vM1nCwPhMA,0
TTg8u4t3Qjig63KBV8wumw,2
MK_5LEj0Rbai361MBK8Jmg,8
CkRd4tSXQT2IstAxbX15yg,0
sclO78SLShKNKsaB_NGmwg,0
-IBmnREkTkC7wyM0u3tRBg,0
qv6sDnaGQwewl0idOdn3bA,8
9qYs8OfHR06yBP6DeHxrsA,2
-l3e3EvLSUG-OuBiP7-glw,2
RvsXnqGjROGYhtBohC_E6w,2
6o8kxyi_S8iEx4pfEuUlbw,0
NVPbK82zTSiAMbEsxbhInQ,2
C7y9NtzkT2ep8-mVXCQUlg,4
01DF9DFIQxedPLRoPPQjsQ,4
9nRkIoZrSxe2R4Vv8joHDA,0
cIbBbC9xRwuXxGiRxeZpOQ,2
l3vlBuvJS1CVZuMYCldD9g,0
FegWKWzRSJ6py44NOlRGpA,2
mOC0xGilThWZqtHWq3GVjA,0
2rxZkiiOQLSUL2OjFwz-7w,4
7eqq0TUVRYm5h3TjBzoExA,2
AOyHgF2qROmuTnyO4LSr3A,0
j07sgFsTRY6-dZBUeJOuHQ,8
aUo3l9PxSESzCNNbdnaRLA,2
ajSsORZMQN6tFXazcza20w,3
icANcKK6SY2DYdTQIUq_Yw,4
HGxRLHvFSN-V7yh_fZl2BA,2
bFRnSqkcRwOfMLIAJQFKqA,2
020-VlPnQfOLecfXTL0LHA,2
T-59YrQ-Qye8dvC1EcFVrA,3
R2Q-aSLkSpCzaVKfKaP-1g,2
okNlgHyoRpSmTljKDDaO3A,8
9qjzuDi0SLuIANH820pceQ,2
PbOvU_YaRMu747HV9hVtnQ,0
-zxC89mzTJenoNrN7zhDjg,3
OtpRN7SUTTGKFvdlPIX0vg,2
Q2lHKvjITO2qE62Uj72TdQ,3
H_0BeABRT6q2K7_VPFijfw,2
E-cWuf5xRMal12_1abb0TA,0
coH0TZ4qSfqt-QoEH_yT2Q,2
Zmjsf0E_R5S_t4f2QcgSMw,2
EZESh8i2R3unRX-EyHgVsw,3
Gj0eSeLsSuCjb7v_T7c4Iw,8
sqZHWc_iRa-f8D91PmBbKg,8
Fj_RMDZGSGerZsbU0o2-WA,0
mSjdRNvYSPeuqNJp8macAg,0
dbdqpJtiSCCgsRCiZus3lA,0
Cz8jwix3QXCuq3lF-BRHhQ,2
85i7Qck-RrWEw1YWPIb2mg,0
fiTCY-rRTVyrbYSJeLPLuw,3
ypCy7KgiRQSVAlbaOSCGCg,0
j_bdQ0WiQdWMRicKyJZYtA,0
i7M6V0KOSy-JsIFSf39JmQ,3
n4l5x5XOSvW0xJLHZURm6Q,0
0fJqd-DtSvCxqpw6PASwxg,8
8Z3KPNa8TP-jU7l7h4HfDg,8
Dm8mq-tDTkmbQVzgnqFmHg,2
kFns9zVyTMeO88RYnqphlg,8
_B_hVXO3ROG9Hsl3PbFkmw,0
xet8iByhRb2XJbyDeWrz8Q,2
zvJ8k5aQRPie3iwBwkZAkw,0
-htoREohR-6dClGxcs7Lwg,8
NlR61dCMSIy5ve2O0dr3Mg,0
DNV1lLnKQyOnR1vTp2Es2A,4
-ZpEW-AaQmOOfwOlY90hIA,8
ZZoY_VshRMG8-g1EaNPmFA,8
A_dCfFScR3WhHx3igA0g6w,2
wwwJ0W8eRDW7r_XX4VPW0A,2
34Zw4YIwQZKPEyma8Wt6ug,0
pW3jJLruQF2NJKshYuqVzw,0
COL7kJS-SyK6OmNZ7WQPRg,0
sI31MxHeQC-3tAwL_GRHNg,0
iA1wZf-PTQSlmtkOanx1fQ,8
0c_2iplVTymD5csinwwRJg,2
R_FVJThJTeaNryRzkr2lWA,0
JBoTuFeHTDCgVF5NuluHrQ,4
kLogcjcnReaST6u-7zHp9w,3
Mgayz10ER32_g1i96obgEg,2
w1tlI9zVSMKTh7uG8DLATg,0
kI8l8T0cRiua_4joo6DxAw,2
astWNpHjQLCNyz_3N43Llg,8
iwbZ1xMpQkqmpP_qW1svxw,2
XBUPhYcjTqGawaXSTMakCQ,2
S9DXYz43T0-fg86hVaRaJg,2
n0seDumjQuiPcCNglxCWLg,3
VDvkB15fRxmE9wyz1LG-Lw,1
WbY_UfJYQeyHTeFlrvYdUw,2
vL6hn1HIQseoSXZ5KB1SlQ,2
sIVw98goQCCWoc6Qn5Osjw,8
Bag4hPZWQyCRYB3pWAyfOw,0
MOsUciv9Trix6FPjg0dKVg,0
r6IADVQNQqmEtFG7V60ZZQ,0
_FRuDX1vQxCKwGKBikwHLg,3
3tIrpfL2SFeVZqjiGKMubw,3
o96oYCvUT-SMsA3aek6hHA,0
oIw0PR5sRAuTsPsvUjQVVw,8
6J_UiMbPSxiXYldeamaB9w,0
unevbx5pTXamgRWB3yq5-g,8
3nIbnDR6TF6PREwShA11iw,8
5HVd0qtYS0aXx7uVDdX71Q,8
yCoNpkedSX6zfDcMKUumxQ,0
ol8cMrXHTk2RreVyc7xKAQ,0
bfl-NG_VQMiVwdVxQ1mDFQ,3
PrjX9Vx9TFOl5D3k3mnKZw,0
xsAEuSN2RzeXwYtwd88CEQ,0
er6wymfxTb-hG27Fypr1ZA,4
dzDrejN4S92CEt3EtY1y9w,2
R2jBiPNLTByVa6RosTZpjQ,2
SLsRD8nTTOauzyE2al0-Sw,0
2DjNREydRqOCHeWkKr-d-g,8
XQ2dBrPaQBqIXaiBFbSyAQ,2
LE_TkXIqR7WwP-tQAMvqfw,2
OvGj7kUDSJGq_4YXvXpS4Q,0
wUUTm53LSWK8lZYILGMYPQ,2
38eCDmEyRMOq3rn1C3ze8A,3
7ydyz6QdSzmdg17kzBT8Kg,8
QNsrsx8gRzGid3Fk0vBVnw,2
O0li9t3QRVy_GtzWiTOtMA,3
dRaaAZMpT2OemDdxlVHRGg,3
odlAQhFqSPGPEOy2C-_tmA,4
Jh4umgFHQDy3OgwGUPcL7w,2
5R8HsFtWRp-Hb-9dVjFrrw,3
PAWWNuA3SvaO890GbpOtLg,8
kqt5WYOBSSWOGd5iMIANNw,4
a2w_XqkPR4OhTKn9eLg8Kg,4
T6xdk8XMTF-ze8DzL4tQag,0
iJv412GjQZ2o7lH8kxYwJQ,0
vbKIYJ_6TkCai7m8Kcaeow,2
zZFd5XBbTdCdC-CELloNrA,3
uoMaSLOORP-jgq6hJ4l95g,4
65N2EbyKSFyJJYbF-YK-Lg,0
vBjTJUysTtiwIFca8KvbsA,1
_tbO4zb8RKyxv8XF2trHoA,8
CMAHIYg1Qc-UgKsamdIsww,0
43hjprFEQ7uC18tkvg7QPg,2
xI9KZdEKSkuxChavznRucQ,4
rY_NFPG_RJykqZM7GvuTNA,0
TOj3brh2TeCA90aIr2uP4w,0
XVdi9sfRTsu_XpWU6X9YYQ,0
4OPyEWjZSbaTy_JdM1j1Hw,3
q-rVJlINRROU0QRePTzFJg,4
eXY1gP9XTPy5up0tI3-Rrg,4
Gkpvwo4vRB-YQ6uX7cC54A,8
CdWcjKSjRb-zCyVSNX8Ikw,8
wPkPUoGdTrStph2w6DQFZA,8
von6uq4MTVaQNRa4d1MLpA,0
uzR9qKZoTvyre-29LYWphA,2
gx8LtZI8RhOcKqRd08CBZg,8
KwP5xs4ZRY-ZVkbKiQH34A,2
8BMV-TnsQr2bl3Dx4I6B8Q,0
rs6ej5cCTOmj3Qsw1EJpWw,0
tLFWBa-yRfedyWpN8LFI1A,2
U3C-LA4XRJC7Svql-QJKhA,0
tJTpVsRMRsWQFlEs6upwEQ,4
TktRhJz3SBGST4Z8quwMLA,0
jdIewpHGQRaEgMCIkvjB0A,0
VzSvPjhlRia0mwGvO-sNXA,3
SNcixcoMSc216ZlA1yzlRg,2
Cp0n55nRTNi83b7nrlJXOA,4
ANCwAvwNSZ2qHcF9Gc_viQ,8
t8vbQW7LSl63COIb7AIruA,2
aqxswYHlTBKbPekJYszCLg,0
EcbkDvaFRN2rqKgQHmkm-w,0
EIPxyJ9ZTMu1OQJ7G7e2Cw,2
ZPmpCnBNQeSCLfI-yP9qMw,3
h-gJnvicQkyGGe7Np3MWJA,5
BVtngIzoSauZk5rNbh5Pyg,0
Zjs0p1SRQHihPykWTgRU4Q,0
mDzxqmmPRzWqSAjOlk_Xvw,4
7fDB9mlYQl-64XXuG2cGZA,0
Q-fARLy1S9qbeV3X2Kqf5g,0
f6n2s4y2TMunrJUZJGDbpg,2
GsXxAu0zQQiKn0jIR4HKxg,7
U946cuWfRLejBz8a3MYpPQ,4
9CUBEl-wRhq6DSOsob_JHw,8
fZOS7TLZTnCwlbg5AROfhQ,0
dRau4VWGQdyW5AOA94DPQg,1
87axFpntQp6iMW_OOVa9DA,2
o7HMHSjGRn-yLml7YidvfA,3
diy9RH9aRyqNy5TYbv3zeQ,0
PxTaLgJwRhiQfxHpHnhmNw,0
vD63NlDHS6mVrvlSg3iPQQ,3
95Xzn_90Q36wwpYpVnVMyg,2
WV8uc25tQBuLbtroTrR9Yg,2
pEwQBiDRRsiXOWKimTlddA,3
vA7D2XjiSm-K9nOYlqlVnw,2
A2LQw7-3QrOYwLKinJ4V4A,2
yp5ecDnsT0il3T0t1tfScQ,8
9jAYcMbpSoq1nrelqX-ttQ,3
plCFuV4JQZqYMVm8hRDNZg,2
0ZT00v4YSKObg1MtcNtgDQ,0
8SHcYc_lSca8K4UGvSEiEg,2
gxhH_6sJRjKoGfBrF9X95g,0
qd7dqC0ZQ0-j5W_ANVif5A,0
chEWdwUURHGQk6dgzHr9sw,2
-KM2y5AFQMy9q_3KCfDe1Q,0
nv8y5d1JRbOKFGR15IyEWw,0
JY8GivuSTfqEvmuk8C2X-w,8
5pQ2I8usQeeq38ugVjanIA,3
_15knnCqQ9Wm4_HY196D7A,3
medbCv8ERmm0jH037TyQCw,7
AAEb6yKnQGGJ1hBodqYAFg,2
PPTGJ_kHTZC3k6mc3rG4og,0
I4wjgqECQmaj7occkfYyrg,0
KT-ei7WqSdOg52LmyGlWOA,2
2nZzMp6LRRaREevvnBDniQ,0
eP83pHjKQ8ea9sxPIrxM4g,3
TihwxaCqQqKx4vVxApDkGA,0
2O4eR__-RjGWH8v4vTevng,8
izcXEpS4TReIKObN1pdW-g,0
rfa5oq_7S_y2CsUy8VJFXQ,0
JTBnFcB2TOqfS-K2sljGfQ,2
jAUnGvbvSs2SzSIkVvZahQ,4
yuvdJ0yuRlaX8Z5fPxxw6A,0
kXnNEyVOQPWveHZeANd94g,0
aM-DcRejTsmF8Y2S0StKtQ,8
rUdTSYTQTLCgZBda0zb0AQ,8
i8cwPqKbQIySnObrkigU_g,0
_40XsSLGQdqHtXtVK_CUAQ,2
x6BlnU1oSv6uFbBHZUzt-g,3
Guy3uegFTcWf5jdT8nwFoA,2
-QQedSbdTTWBvVH2KsnABA,2
5RdYWwsMTkeoDIHj7ADvtA,2
ljZARNUuRU20vwsDfT0teA,2
wfNjOY52Sp2XcLY_IoRQaQ,0
JK6iUyoRSy-Xr3IXKeea8g,2
wZiiJFoPT3mqhOrnutIeiw,8
hN4OiTyjT1enlcDItyjHoA,8
qc3yL1t-SwKScrVPWdPAlw,0
iruwapjZQYOGkgBbShEUGQ,0
sS3HRTzHRu2kYgrRNT7GGA,2
xNZH0rxxQWyqgNcYQT42gQ,8
U7EMeI32TSyRwun4iIrprg,8
oQGtvN_jTqyuHH5R3GUAUA,3
z12zH1_nRVKFMNbvrdhzRQ,2
hyCwzdw0RaaxE_FRJQAplg,3
RHWSQ_EyRnKkP0MSQBppzA,8
Lga-jU2pT0ij6HqGIEq3Pg,0
cbIJTFn3Qm2Q_IaO1zju-g,3
WMAE17f6RFmkW2qMcRG6rw,0
1rVL06-tSR6SAilzZ7ru9g,0
T9UT5EI1SL-9sufiapZVWA,2
yD_f3Ok8TheBwAFAGTkbFA,2
4jUOK9fbQ-qvDP_-3Go-ng,0
PZG_-eJSTMiknxQeAeR9LA,2
Gr7skVmXTlO6EWWEZjH14Q,0
FY8GclRRSjOhnIO-ozBqow,2
zaeomQBgTE-Eh7aDusAE2w,0
15IP80oFQvSZOthEdDMcVw,4
